,enter_time,leave_time
flow_1491_0,3373.0,3499.0
flow_381_0,3374.0,3470.0
flow_1507_0,3376.0,3453.0
flow_383_0,3377.0,3447.0
flow_2996_0,3380.0,3470.0
flow_385_0,3380.0,3473.0
flow_387_0,3383.0,3453.0
flow_388_0,3386.0,nan
flow_389_0,3389.0,3476.0
flow_3006_0,3391.0,3462.0
flow_391_0,3392.0,3479.0
flow_392_0,3394.0,3483.0
flow_3007_0,3394.0,3475.0
flow_1518_0,3396.0,3501.0
flow_3008_0,3397.0,3467.0
flow_394_0,3397.0,3486.0
flow_1523_0,3399.0,3456.0
flow_6935_0,3400.0,3488.0
flow_4168_0,3401.0,3458.0
flow_6938_0,3402.0,3472.0
flow_5951_0,3404.0,3504.0
flow_6015_0,3411.0,3480.0
flow_2542_0,3423.0,3542.0
flow_2545_0,3425.0,3547.0
flow_5999_0,3428.0,3549.0
flow_396_0,3430.0,3500.0
flow_398_0,3433.0,3518.0
flow_402_0,3435.0,3523.0
flow_403_0,3438.0,3525.0
flow_405_0,3440.0,3528.0
flow_4135_0,3440.0,3542.0
flow_408_0,3443.0,3530.0
flow_356_0,3445.0,3497.0
flow_410_0,3445.0,3533.0
flow_411_0,3447.0,3535.0
flow_4745_0,3451.0,3565.0
flow_1538_0,3460.0,nan
flow_2528_0,3464.0,3516.0
flow_2530_0,3468.0,nan
flow_412_0,3478.0,3569.0
flow_414_0,3480.0,3571.0
flow_415_0,3482.0,3553.0
flow_6027_0,3484.0,3565.0
flow_416_0,3485.0,3555.0
flow_3013_0,3486.0,3569.0
flow_417_0,3487.0,3558.0
flow_3016_0,3488.0,3558.0
flow_418_0,3490.0,3574.0
flow_3017_0,3491.0,3571.0
flow_421_0,3493.0,3577.0
flow_3022_0,3494.0,3574.0
flow_422_0,3495.0,3580.0
flow_3023_0,3496.0,3577.0
flow_6036_0,3499.0,3580.0
flow_3025_0,3501.0,nan
flow_3026_0,3504.0,3575.0
flow_3027_0,3507.0,nan
flow_6042_0,3510.0,nan
flow_1499_0,3511.0,nan
flow_3036_0,3512.0,nan
flow_3039_0,3515.0,3585.0
flow_2948_0,3515.0,3567.0
flow_1542_0,3518.0,3587.0
flow_3041_0,3518.0,nan
flow_1548_0,3520.0,nan
flow_3042_0,3521.0,nan
flow_3043_0,3523.0,nan
flow_4183_0,3523.0,3592.0
flow_4200_0,3526.0,3594.0
flow_426_0,3526.0,nan
flow_429_0,3529.0,3600.0
flow_430_0,3531.0,3602.0
flow_431_0,3535.0,nan
flow_432_0,3538.0,nan
flow_433_0,3540.0,nan
flow_6040_0,3541.0,3592.0
flow_436_0,3542.0,nan
flow_6043_0,3543.0,3596.0
flow_437_0,3545.0,nan
flow_6044_0,3547.0,3599.0
flow_438_0,3548.0,nan
flow_441_0,3550.0,nan
flow_780_0,3552.0,nan
flow_442_0,3553.0,nan
flow_445_0,3555.0,nan
flow_446_0,3558.0,nan
flow_447_0,3560.0,nan
flow_6946_0,3561.0,nan
flow_4873_0,3563.0,nan
flow_448_0,3563.0,nan
flow_3044_0,3578.0,nan
flow_3045_0,3581.0,nan
flow_4504_0,3583.0,nan
flow_2555_0,3590.0,nan
flow_3058_0,3590.0,nan
flow_1506_0,3593.0,nan
flow_1748_0,3593.0,nan
flow_1797_0,3595.0,nan
flow_449_0,3595.0,nan
flow_451_0,3597.0,nan
flow_2573_0,3598.0,nan
flow_1803_0,3598.0,nan
flow_453_0,3600.0,nan
flow_6050_0,3601.0,nan
flow_454_0,3602.0,nan
flow_1402_0,3602.0,nan
